200 30 1
30
	0	11	1	44	2	64	3	76	4	26	5	78	6	35	7	70	8	48	9	75	10	45	11	3	12	37	13	35	14	87	15	45	16	5	17	44	18	62	19	76	20	83	21	1	22	87	23	9	24	4	25	21	26	16	27	32	28	4	29	9	
	0	20	1	2	2	69	3	32	4	16	5	84	6	57	7	84	8	26	9	3	10	37	11	19	12	55	13	45	14	56	15	78	16	22	17	42	18	72	19	11	20	52	21	8	22	14	23	26	24	43	25	29	26	85	27	44	28	59	29	14	
	0	81	1	79	2	19	3	2	4	55	5	82	6	93	7	29	8	100	9	13	10	13	11	11	12	4	13	87	14	92	15	65	16	32	17	48	18	14	19	93	20	71	21	26	22	9	23	27	24	54	25	67	26	33	27	33	28	7	29	40	
	0	94	1	81	2	93	3	86	4	81	5	74	6	95	7	66	8	96	9	31	10	66	11	13	12	40	13	16	14	21	15	9	16	56	17	35	18	60	19	46	20	63	21	24	22	93	23	28	24	78	25	90	26	72	27	46	28	58	29	69	
	0	20	1	70	2	18	3	16	4	99	5	35	6	6	7	99	8	51	9	16	10	52	11	11	12	4	13	11	14	26	15	67	16	60	17	70	18	85	19	95	20	49	21	87	22	25	23	93	24	90	25	55	26	31	27	19	28	67	29	20	
	0	100	1	4	2	74	3	52	4	43	5	95	6	4	7	38	8	14	9	17	10	81	11	33	12	37	13	48	14	90	15	63	16	97	17	32	18	45	19	15	20	53	21	6	22	67	23	92	24	12	25	57	26	50	27	10	28	11	29	64	
	0	32	1	100	2	76	3	67	4	40	5	99	6	95	7	10	8	40	9	74	10	25	11	68	12	1	13	79	14	80	15	50	16	92	17	22	18	52	19	94	20	97	21	54	22	8	23	83	24	98	25	72	26	76	27	23	28	65	29	5	
	0	86	1	1	2	95	3	16	4	10	5	86	6	34	7	64	8	61	9	30	10	14	11	43	12	31	13	84	14	33	15	71	16	37	17	49	18	65	19	100	20	14	21	39	22	83	23	5	24	33	25	47	26	49	27	20	28	64	29	81	
	0	51	1	95	2	28	3	68	4	7	5	56	6	50	7	5	8	5	9	69	10	82	11	42	12	31	13	58	14	11	15	48	16	54	17	1	18	47	19	18	20	33	21	36	22	45	23	57	24	62	25	38	26	76	27	16	28	32	29	83	
	0	54	1	61	2	85	3	14	4	86	5	83	6	89	7	49	8	4	9	51	10	19	11	88	12	92	13	2	14	43	15	15	16	79	17	77	18	17	19	6	20	30	21	68	22	98	23	43	24	91	25	81	26	68	27	70	28	66	29	20	
	0	57	1	54	2	8	3	92	4	17	5	57	6	64	7	49	8	45	9	38	10	24	11	22	12	78	13	43	14	3	15	59	16	73	17	45	18	65	19	79	20	33	21	24	22	46	23	43	24	74	25	4	26	81	27	83	28	97	29	94	
