200 10 1
10
	0	17	1	11	2	89	3	48	4	15	5	45	6	44	7	89	8	41	9	95	
	0	75	1	18	2	78	3	47	4	89	5	25	6	66	7	48	8	43	9	96	
	0	5	1	20	2	20	3	32	4	9	5	16	6	33	7	43	8	18	9	24	
	0	78	1	13	2	66	3	35	4	69	5	55	6	86	7	76	8	11	9	59	
	0	34	1	63	2	81	3	72	4	61	5	13	6	88	7	45	8	62	9	18	
	0	97	1	80	2	43	3	69	4	9	5	25	6	87	7	15	8	8	9	46	
	0	55	1	38	2	57	3	97	4	81	5	13	6	70	7	92	8	77	9	77	
	0	38	1	66	2	69	3	62	4	98	5	12	6	9	7	88	8	20	9	9	
	0	100	1	29	2	59	3	19	4	7	5	59	6	51	7	88	8	8	9	28	
	0	12	1	8	2	23	3	70	4	59	5	6	6	52	7	18	8	41	9	3	
	0	20	1	88	2	77	3	40	4	42	5	8	6	69	7	38	8	30	9	37	
	0	33	1	39	2	82	3	20	4	44	5	33	6	45	7	81	8	11	9	40	
	0	94	1	97	2	20	3	27	4	9	5	71	6	44	7	71	8	5	9	76	
	0	65	1	2	2	6	3	82	4	72	5	55	6	89	7	74	8	99	9	91	
	0	71	1	94	2	99	3	68	4	59	5	66	6	64	7	75	8	73	9	12	
	0	50	1	79	2	48	3	23	4	80	5	18	6	82	7	41	8	48	9	69	
	0	75	1	32	2	35	3	39	4	100	5	59	6	83	7	75	8	31	9	78	
	0	19	1	54	2	89	3	95	4	97	5	88	6	47	7	69	8	4	9	96	
	0	82	1	19	2	22	3	47	4	30	5	99	6	17	7	82	8	17	9	97	
	0	14	1	40	2	58	3	38	4	50	5	57	6	33	7	98	8	45	9	54	
	0	70	1	62	2	9	3	87	4	23	5	12	6	65	7	23	8	54	9	28	
	0	39	1	48	2	32	3	99	4	96	5	2	6	80	7	47	8	22	9	66	
	0	56	1	75	2	24	3	87	4	78	5	99	6	98	7	1	8	14	9	3	
	0	36	1	22	2	40	3	64	4	38	5	78	6	34	7	91	8	86	9	44	
	0	97	1	83	2	50	3	16	4	53	5	43	6	24	7	40	8	54	9	21	
	0	4	1	10	2	69	3	18	4	49	5	43	6	60	7	89	8	16	9	78	
	0	7	1	40	2	74	3	80	4	100	5	29	6	97	7	84	8	66	9	39	
	0	39	1	93	2	30	3	46	4	12	5	87	6	59	7	32	8	77	9	11	
	0	12	1	55	2	18	3	94	4	52	5	99	6	8	7	41	8	26	9	25	
	0	75	1	100	2	79	3	50	4	24	5	48	6	66	7	86	8	71	9	92	
	0	42	1	98	2	50	3	72	4	31	5	97	6	57	7	5	8	51	9	66	
	0	85	1	13	2	83	3	91	4	64	5	62	6	71	7	73	8	46	9	78	
	0	2	1	76	2	44	3	39	4	3	5	87	6	99	7	2	8	54	9	94	
	0	35	1	18	2	64	3	28	4	21	5	21	6	19	7	15	8	86	9	62	
	0	8	1	16	2	75	3	27	4	54	5	39	6	67	7	59	8	76	9	40	
	0	68	1	77	2	47	3	40	4	42	5	27	6	19	7	63	8	77	9	82	
	0	4	1	56	2	98	3	67	4	25	5	90	6	9	7	82	8	2	9	26	
	0	14	1	63	2	27	3	10	4	30	5	37	6	65	7	13	8	70	9	24	
	0	7	1	58	2	100	3	33	4	73	5	95	6	13	7	89	8	34	9	69	
	0	63	1	67	2	13	3	62	4	27	5	49	6	36	7	72	8	42	9	73	
	0	100	1	93	2	78	3	91	4	16	5	9	6	100	7	47	8	68	9	23	
	0	50	1	14	2	13	3	68	4	91	5	13	6	80	7	11	8	22	9	92	
	0	17	1	2	2	1	3	90	4	4	5	94	6	54	7	90	8	7	9	65	
	0	48	1	76	2	1	3	16	4	49	5	98	6	42	7	37	8	59	9	20	
	0	31	1	11	2	18	3	32	4	42	5	9	6	61	7	90	8	89	9	66	
	0	53	1	25	2	88	3	73	4	50	5	19	6	100	7	54	8	20	9	50	
	0	98	1	37	2	35	3	76	4	34	5	71	6	27	7	77	8	34	9	17	
	0	41	1	74	2	62	3	20	4	78	5	78	6	70	7	35	8	70	9	36	
	0	58	1	46	2	100	3	94	4	30	5	71	6	60	7	57	8	83	9	17	
	0	56	1	51	2	91	3	13	4	11	5	56	6	77	7	18	8	1	9	75	
	0	8	1	77	2	68	3	47	4	90	5	41	6	71	7	68	8	88	9	14	
	0	98	1	34	2	1	3	41	4	33	5	93	6	52	7	52	8	26	9	42	
	0	68	1	94	2	46	3	95	4	88	5	37	6	20	7	99	8	100	9	50	
	0	11	1	92	2	3	3	79	4	85	5	64	6	58	7	100	8	28	9	2	
	0	29	1	79	2	44	3	74	4	29	5	9	6	100	7	90	8	54	9	39	
	0	99	1	80	2	52	3	83	4	35	5	2	6	18	7	52	8	61	9	96	
	0	62	1	85	2	91	3	12	4	52	5	88	6	60	7	80	8	57	9	20	
	0	62	1	25	2	96	3	73	4	30	5	34	6	54	7	16	8	88	9	43	
	0	91	1	52	2	49	3	56	4	17	5	67	6	55	7	78	8	72	9	15	
	0	36	1	68	2	7	3	84	4	71	5	8	6	47	7	70	8	37	9	24	
	0	1	1	73	2	68	3	72	4	7	5	97	6	70	7	27	8	56	9	25	
	0	41	1	38	2	16	3	32	4	42	5	22	6	97	7	6	8	100	9	13	
	0	63	1	21	2	59	3	27	4	35	5	99	6	55	7	55	8	47	9	61	
	0	91	1	69	2	74	3	10	4	10	5	12	6	51	7	67	8	10	9	20	
	0	67	1	11	2	32	3	46	4	97	5	10	6	3	7	89	8	58	9	80	
	0	36	1	66	2	47	3	63	4	64	5	64	6	47	7	86	8	54	9	53	
	0	33	1	76	2	60	3	41	4	66	5	81	6	17	7	27	8	39	9	30	
	0	76	1	59	2	68	3	28	4	36	5	44	6	65	7	23	8	89	9	39	
	0	50	1	16	2	43	3	5	4	55	5	100	6	5	7	81	8	49	9	6	
	0	40	1	98	2	1	3	92	4	51	5	20	6	54	7	25	8	60	9	39	
	0	21	1	2	2	33	3	90	4	61	5	55	6	5	7	78	8	17	9	3	
	0	26	1	50	2	48	3	36	4	84	5	3	6	84	7	25	8	27	9	28	
	0	31	1	97	2	22	3	95	4	94	5	68	6	35	7	88	8	87	9	54	
	0	100	1	64	2	66	3	52	4	65	5	58	6	36	7	96	8	60	9	30	
	0	45	1	89	2	35	3	11	4	85	5	7	6	23	7	39	8	57	9	73	
	0	74	1	2	2	68	3	24	4	75	5	31	6	97	7	77	8	82	9	87	
	0	92	1	28	2	60	3	16	4	41	5	12	6	56	7	23	8	72	9	91	
	0	68	1	67	2	60	3	6	4	3	5	57	6	87	7	89	8	81	9	41	
	0	88	1	85	2	90	3	11	4	36	5	60	6	55	7	55	8	1	9	99	
	0	62	1	46	2	33	3	83	4	21	5	13	6	87	7	33	8	50	9	45	
	0	97	1	59	2	38	3	2	4	47	5	41	6	52	7	30	8	51	9	26	
	0	53	1	9	2	63	3	69	4	47	5	18	6	43	7	35	8	19	9	85	
	0	76	1	5	2	40	3	17	4	74	5	75	6	82	7	94	8	92	9	68	
	0	11	1	95	2	56	3	86	4	17	5	42	6	85	7	75	8	41	9	8	
	0	22	1	34	2	88	3	56	4	78	5	3	6	89	7	24	8	89	9	18	
	0	50	1	51	2	71	3	59	4	97	5	80	6	15	7	40	8	7	9	67	
	0	24	1	100	2	11	3	18	4	3	5	83	6	38	7	95	8	68	9	95	
	0	82	1	68	2	63	3	85	4	45	5	25	6	99	7	6	8	68	9	25	
	0	55	1	30	2	29	3	60	4	89	5	18	6	87	7	6	8	16	9	90	
	0	81	1	49	2	98	3	2	4	62	5	82	6	60	7	14	8	16	9	57	
	0	30	1	93	2	30	3	78	4	26	5	27	6	72	7	12	8	19	9	24	
