1000 20 1
20
	0	72	1	45	2	37	3	33	4	67	5	55	6	68	7	7	8	13	9	12	10	18	11	36	12	46	13	24	14	64	15	14	16	42	17	73	18	95	19	69	
	0	16	1	46	2	8	3	86	4	13	5	18	6	37	7	13	8	73	9	38	10	89	11	7	12	38	13	29	14	9	15	65	16	74	17	5	18	99	19	80	
	0	86	1	68	2	76	3	74	4	85	5	79	6	79	7	55	8	21	9	68	10	49	11	81	12	47	13	51	14	80	15	30	16	94	17	49	18	12	19	95	
	0	22	1	52	2	60	3	15	4	52	5	39	6	46	7	70	8	25	9	46	10	2	11	92	12	89	13	88	14	61	15	42	16	57	17	33	18	23	19	50	
	0	4	1	39	2	42	3	68	4	23	5	12	6	46	7	26	8	56	9	37	10	51	11	26	12	34	13	95	14	6	15	27	16	40	17	59	18	69	19	24	
	0	59	1	38	2	73	3	49	4	66	5	30	6	73	7	88	8	29	9	91	10	56	11	13	12	70	13	17	14	3	15	43	16	33	17	99	18	79	19	58	
	0	9	1	51	2	67	3	21	4	32	5	8	6	51	7	8	8	44	9	49	10	5	11	4	12	37	13	84	14	67	15	40	16	89	17	67	18	86	19	40	
	0	66	1	80	2	26	3	90	4	95	5	40	6	20	7	92	8	24	9	73	10	61	11	41	12	95	13	77	14	20	15	48	16	13	17	91	18	75	19	98	
	0	82	1	34	2	62	3	9	4	23	5	24	6	30	7	85	8	10	9	40	10	86	11	51	12	24	13	93	14	21	15	42	16	19	17	19	18	84	19	81	
	0	73	1	45	2	41	3	52	4	9	5	96	6	16	7	91	8	93	9	19	10	86	11	41	12	18	13	64	14	81	15	63	16	9	17	39	18	5	19	15	
	0	70	1	3	2	13	3	32	4	51	5	17	6	49	7	76	8	18	9	30	10	39	11	62	12	20	13	69	14	55	15	75	16	19	17	89	18	54	19	19	
	0	79	1	100	2	100	3	73	4	42	5	44	6	10	7	30	8	2	9	89	10	43	11	80	12	28	13	82	14	34	15	60	16	6	17	73	18	89	19	98	
	0	72	1	96	2	65	3	53	4	60	5	97	6	95	7	70	8	10	9	14	10	67	11	79	12	72	13	3	14	96	15	41	16	43	17	70	18	16	19	15	
	0	10	1	61	2	18	3	34	4	19	5	63	6	45	7	65	8	29	9	44	10	91	11	54	12	54	13	79	14	55	15	60	16	38	17	34	18	45	19	80	
	0	64	1	85	2	9	3	39	4	40	5	40	6	72	7	34	8	6	9	79	10	71	11	69	12	55	13	20	14	16	15	82	16	81	17	23	18	71	19	89	
	0	90	1	71	2	17	3	97	4	46	5	6	6	81	7	78	8	66	9	11	10	17	11	31	12	83	13	64	14	52	15	20	16	10	17	14	18	74	19	40	
	0	14	1	69	2	75	3	32	4	43	5	61	6	38	7	24	8	6	9	83	10	91	11	92	12	31	13	14	14	40	15	95	16	74	17	69	18	54	19	40	
	0	95	1	41	2	42	3	65	4	21	5	9	6	10	7	21	8	55	9	30	10	31	11	51	12	27	13	34	14	94	15	41	16	59	17	41	18	88	19	3	
	0	92	1	66	2	45	3	52	4	85	5	48	6	41	7	52	8	1	9	16	10	26	11	20	12	83	13	56	14	82	15	19	16	88	17	78	18	42	19	74	
	0	71	1	11	2	63	3	18	4	17	5	100	6	89	7	11	8	42	9	55	10	54	11	88	12	56	13	39	14	46	15	87	16	43	17	25	18	10	19	35	
	0	47	1	95	2	33	3	8	4	91	5	23	6	83	7	25	8	91	9	93	10	61	11	63	12	17	13	78	14	38	15	50	16	24	17	1	18	18	19	78	
	0	45	1	16	2	36	3	40	4	27	5	24	6	1	7	72	8	50	9	22	10	48	11	61	12	97	13	38	14	32	15	44	16	2	17	38	18	43	19	14	
	0	58	1	60	2	85	3	57	4	94	5	98	6	60	7	43	8	72	9	35	10	24	11	94	12	16	13	59	14	82	15	80	16	88	17	67	18	91	19	43	
	0	50	1	95	2	19	3	82	4	73	5	29	6	67	7	98	8	38	9	6	10	36	11	55	12	58	13	53	14	2	15	47	16	85	17	76	18	53	19	81	
	0	6	1	16	2	44	3	52	4	66	5	9	6	92	7	59	8	23	9	6	10	15	11	85	12	90	13	15	14	94	15	30	16	97	17	36	18	49	19	76	
	0	19	1	87	2	99	3	20	4	17	5	51	6	94	7	81	8	76	9	27	10	29	11	92	12	33	13	22	14	49	15	27	16	80	17	13	18	33	19	87	
	0	100	1	64	2	46	3	49	4	3	5	34	6	67	7	76	8	72	9	15	10	10	11	21	12	83	13	96	14	64	15	57	16	29	17	70	18	76	19	24	
	0	96	1	48	2	44	3	87	4	96	5	15	6	67	7	91	8	70	9	48	10	11	11	90	12	59	13	65	14	87	15	83	16	33	17	18	18	1	19	81	
	0	41	1	66	2	99	3	46	4	56	5	54	6	7	7	74	8	33	9	41	10	1	11	67	12	96	13	59	14	37	15	15	16	93	17	62	18	39	19	5	
	0	67	1	45	2	8	3	42	4	37	5	24	6	98	7	12	8	87	9	96	10	35	11	21	12	35	13	89	14	83	15	33	16	66	17	44	18	52	19	34	
