100 50 1
50
	0	61	1	34	2	18	3	98	4	32	5	64	6	81	7	20	8	22	9	25	10	87	11	37	12	55	13	1	14	61	15	43	16	31	17	62	18	92	19	34	20	81	21	55	22	81	23	63	24	54	25	51	26	22	27	90	28	94	29	3	30	82	31	72	32	23	33	26	34	94	35	58	36	79	37	82	38	32	39	89	40	19	41	17	42	93	43	7	44	58	45	32	46	64	47	68	48	66	49	25	
	0	78	1	50	2	76	3	12	4	13	5	7	6	11	7	98	8	97	9	40	10	95	11	21	12	25	13	64	14	25	15	56	16	27	17	7	18	90	19	87	20	87	21	5	22	6	23	13	24	98	25	55	26	34	27	58	28	96	29	87	30	25	31	92	32	39	33	61	34	80	35	65	36	55	37	51	38	33	39	98	40	84	41	39	42	7	43	56	44	71	45	44	46	69	47	92	48	18	49	89	
	0	48	1	95	2	22	3	82	4	51	5	23	6	46	7	85	8	22	9	40	10	45	11	78	12	11	13	66	14	68	15	72	16	30	17	80	18	40	19	99	20	58	21	56	22	76	23	66	24	29	25	41	26	52	27	5	28	29	29	46	30	86	31	89	32	58	33	1	34	36	35	97	36	58	37	48	38	67	39	57	40	63	41	33	42	83	43	39	44	84	45	85	46	65	47	33	48	77	49	46	
	0	18	1	18	2	12	3	26	4	9	5	93	6	90	7	100	8	48	9	51	10	7	11	39	12	31	13	86	14	96	15	9	16	67	17	38	18	67	19	37	20	3	21	96	22	97	23	46	24	34	25	51	26	76	27	88	28	97	29	10	30	54	31	38	32	62	33	21	34	82	35	45	36	77	37	88	38	86	39	64	40	83	41	14	42	59	43	41	44	94	45	20	46	62	47	4	48	10	49	88	
	0	63	1	88	2	14	3	57	4	8	5	62	6	94	7	37	8	3	9	67	10	36	11	39	12	65	13	46	14	36	15	12	16	32	17	22	18	75	19	84	20	72	21	25	22	89	23	10	24	27	25	57	26	31	27	3	28	35	29	26	30	72	31	29	32	5	33	51	34	79	35	1	36	99	37	78	38	42	39	87	40	5	41	85	42	98	43	46	44	81	45	46	46	20	47	95	48	55	49	79	
	0	28	1	20	2	41	3	72	4	73	5	38	6	100	7	67	8	73	9	20	10	47	11	70	12	95	13	75	14	36	15	12	16	82	17	14	18	14	19	37	20	32	21	71	22	55	23	76	24	68	25	37	26	71	27	47	28	90	29	41	30	89	31	74	32	54	33	44	34	69	35	13	36	13	37	75	38	83	39	24	40	12	41	26	42	100	43	5	44	33	45	31	46	10	47	88	48	72	49	34	
	0	31	1	68	2	82	3	90	4	3	5	79	6	62	7	79	8	35	9	64	10	54	11	88	12	100	13	1	14	29	15	33	16	43	17	83	18	91	19	77	20	67	21	74	22	72	23	57	24	36	25	42	26	15	27	69	28	79	29	64	30	24	31	41	32	4	33	51	34	81	35	100	36	99	37	18	38	99	39	57	40	60	41	26	42	51	43	70	44	70	45	18	46	43	47	74	48	52	49	95	
	0	32	1	32	2	92	3	87	4	51	5	70	6	84	7	50	8	77	9	88	10	25	11	11	12	22	13	69	14	34	15	61	16	86	17	17	18	78	19	13	20	39	21	37	22	4	23	61	24	3	25	92	26	81	27	75	28	23	29	71	30	16	31	68	32	56	33	75	34	58	35	49	36	50	37	28	38	35	39	8	40	43	41	49	42	93	43	24	44	83	45	76	46	44	47	38	48	11	49	8	
	0	96	1	56	2	34	3	25	4	28	5	16	6	72	7	46	8	32	9	62	10	14	11	60	12	22	13	47	14	35	15	23	16	93	17	82	18	19	19	59	20	42	21	53	22	17	23	29	24	52	25	89	26	18	27	45	28	7	29	71	30	45	31	10	32	26	33	67	34	65	35	65	36	75	37	95	38	28	39	43	40	87	41	41	42	22	43	38	44	11	45	99	46	37	47	20	48	9	49	56	
	0	57	1	75	2	73	3	16	4	39	5	1	6	25	7	92	8	80	9	68	10	55	11	60	12	36	13	91	14	86	15	86	16	56	17	3	18	35	19	95	20	81	21	72	22	63	23	10	24	75	25	16	26	2	27	69	28	58	29	70	30	7	31	41	32	53	33	69	34	3	35	2	36	21	37	48	38	52	39	43	40	84	41	58	42	83	43	4	44	59	45	67	46	2	47	77	48	2	49	61	
	0	48	1	100	2	48	3	1	4	42	5	16	6	11	7	34	8	81	9	40	10	30	11	57	12	42	13	43	14	94	15	40	16	41	17	26	18	46	19	92	20	5	21	69	22	83	23	22	24	24	25	63	26	60	27	33	28	81	29	68	30	23	31	26	32	76	33	25	34	5	35	6	36	26	37	23	38	93	39	33	40	33	41	57	42	41	43	80	44	73	45	92	46	76	47	24	48	83	49	57	
	0	36	1	3	2	36	3	30	4	60	5	56	6	30	7	43	8	58	9	2	10	86	11	19	12	72	13	79	14	81	15	27	16	76	17	3	18	70	19	34	20	90	21	12	22	17	23	20	24	70	25	4	26	66	27	3	28	16	29	70	30	44	31	50	32	53	33	83	34	2	35	61	36	19	37	57	38	20	39	93	40	60	41	82	42	16	43	14	44	68	45	18	46	35	47	53	48	41	49	3	
	0	50	1	95	2	84	3	83	4	51	5	16	6	31	7	33	8	1	9	35	10	61	11	9	12	77	13	26	14	91	15	20	16	93	17	64	18	9	19	67	20	95	21	96	22	60	23	41	24	24	25	22	26	35	27	45	28	31	29	12	30	88	31	19	32	70	33	69	34	99	35	98	36	40	37	97	38	86	39	99	40	68	41	98	42	16	43	81	44	17	45	85	46	72	47	84	48	51	49	2	
	0	17	1	68	2	95	3	25	4	48	5	39	6	63	7	97	8	26	9	67	10	37	11	87	12	45	13	95	14	46	15	8	16	58	17	50	18	55	19	84	20	13	21	25	22	8	23	23	24	16	25	46	26	10	27	18	28	85	29	69	30	47	31	79	32	80	33	64	34	87	35	59	36	22	37	59	38	62	39	52	40	92	41	93	42	89	43	7	44	87	45	35	46	23	47	44	48	49	49	70	
	0	10	1	9	2	46	3	49	4	38	5	1	6	6	7	49	8	62	9	14	10	66	11	92	12	85	13	75	14	93	15	77	16	16	17	99	18	36	19	6	20	67	21	59	22	42	23	54	24	74	25	23	26	36	27	10	28	83	29	81	30	85	31	14	32	46	33	95	34	78	35	73	36	61	37	98	38	68	39	33	40	89	41	96	42	19	43	41	44	73	45	18	46	36	47	5	48	98	49	32	
	0	31	1	44	2	24	3	63	4	87	5	38	6	73	7	100	8	34	9	26	10	32	11	95	12	61	13	99	14	2	15	18	16	73	17	82	18	77	19	1	20	21	21	42	22	77	23	72	24	52	25	16	26	75	27	56	28	66	29	63	30	44	31	40	32	71	33	61	34	80	35	54	36	92	37	5	38	26	39	37	40	55	41	77	42	69	43	90	44	13	45	3	46	92	47	68	48	39	49	79	
	0	86	1	18	2	47	3	40	4	83	5	3	6	73	7	40	8	20	9	29	10	98	11	96	12	43	13	11	14	76	15	17	16	68	17	69	18	96	19	52	20	52	21	27	22	97	23	59	24	94	25	82	26	22	27	53	28	85	29	74	30	28	31	38	32	8	33	61	34	38	35	40	36	66	37	81	38	13	39	86	40	47	41	69	42	28	43	30	44	47	45	98	46	69	47	75	48	14	49	81	
	0	51	1	50	2	64	3	90	4	49	5	10	6	100	7	3	8	11	9	98	10	28	11	38	12	27	13	73	14	27	15	14	16	62	17	29	18	52	19	45	20	34	21	98	22	3	23	72	24	37	25	91	26	79	27	80	28	12	29	64	30	27	31	96	32	34	33	15	34	17	35	33	36	55	37	64	38	37	39	49	40	5	41	72	42	70	43	88	44	42	45	41	46	48	47	97	48	40	49	96	
	0	14	1	80	2	71	3	68	4	90	5	46	6	77	7	19	8	92	9	62	10	40	11	16	12	12	13	92	14	100	15	87	16	9	17	48	18	51	19	95	20	27	21	16	22	67	23	58	24	91	25	31	26	64	27	42	28	54	29	70	30	79	31	79	32	56	33	81	34	75	35	96	36	52	37	99	38	99	39	32	40	10	41	80	42	8	43	90	44	60	45	35	46	37	47	99	48	69	49	88	
	0	77	1	89	2	100	3	4	4	2	5	36	6	70	7	28	8	28	9	55	10	1	11	69	12	12	13	12	14	53	15	29	16	15	17	33	18	55	19	7	20	11	21	100	22	96	23	61	24	34	25	36	26	23	27	59	28	10	29	30	30	44	31	17	32	89	33	6	34	70	35	17	36	93	37	66	38	12	39	19	40	56	41	41	42	65	43	30	44	78	45	62	46	50	47	91	48	48	49	32	
	0	28	1	30	2	74	3	26	4	23	5	70	6	36	7	20	8	5	9	82	10	39	11	57	12	24	13	38	14	38	15	44	16	48	17	91	18	4	19	21	20	69	21	66	22	90	23	100	24	54	25	25	26	38	27	2	28	10	29	80	30	60	31	1	32	36	33	9	34	87	35	15	36	78	37	58	38	87	39	99	40	42	41	50	42	78	43	2	44	6	45	71	46	94	47	5	48	18	49	3	
	0	8	1	64	2	64	3	60	4	23	5	20	6	36	7	50	8	43	9	58	10	18	11	40	12	80	13	88	14	54	15	98	16	42	17	9	18	86	19	17	20	95	21	69	22	3	23	58	24	26	25	75	26	69	27	86	28	35	29	54	30	85	31	67	32	76	33	47	34	58	35	35	36	3	37	21	38	40	39	81	40	69	41	76	42	58	43	98	44	52	45	44	46	86	47	86	48	92	49	30	
	0	99	1	29	2	65	3	49	4	66	5	29	6	40	7	35	8	71	9	28	10	83	11	95	12	63	13	56	14	16	15	23	16	79	17	83	18	82	19	90	20	4	21	62	22	45	23	12	24	10	25	18	26	4	27	67	28	92	29	17	30	72	31	54	32	45	33	3	34	26	35	89	36	85	37	13	38	34	39	47	40	1	41	20	42	24	43	12	44	34	45	78	46	5	47	91	48	82	49	13	
	0	56	1	73	2	66	3	78	4	42	5	32	6	41	7	1	8	95	9	47	10	36	11	72	12	31	13	15	14	35	15	78	16	5	17	63	18	11	19	57	20	72	21	9	22	70	23	99	24	43	25	80	26	69	27	46	28	67	29	67	30	76	31	69	32	97	33	32	34	33	35	19	36	61	37	58	38	27	39	75	40	75	41	24	42	10	43	5	44	88	45	95	46	94	47	67	48	1	49	48	
	0	16	1	96	2	92	3	91	4	48	5	76	6	9	7	8	8	84	9	26	10	49	11	76	12	93	13	62	14	53	15	79	16	1	17	86	18	25	19	65	20	42	21	71	22	83	23	80	24	27	25	30	26	67	27	21	28	85	29	97	30	54	31	35	32	32	33	100	34	41	35	25	36	48	37	32	38	32	39	100	40	95	41	28	42	3	43	4	44	100	45	80	46	71	47	36	48	67	49	83	
