500 30 1
30
	0	74	1	12	2	90	3	65	4	100	5	94	6	1	7	70	8	54	9	76	10	44	11	19	12	99	13	76	14	86	15	34	16	55	17	29	18	60	19	29	20	38	21	97	22	13	23	57	24	2	25	57	26	62	27	60	28	55	29	1	
	0	55	1	2	2	79	3	84	4	90	5	100	6	19	7	17	8	100	9	64	10	59	11	88	12	6	13	73	14	94	15	14	16	49	17	74	18	15	19	91	20	18	21	33	22	60	23	82	24	98	25	6	26	16	27	72	28	53	29	43	
	0	32	1	47	2	14	3	42	4	62	5	70	6	71	7	5	8	86	9	94	10	63	11	11	12	42	13	59	14	23	15	69	16	14	17	77	18	49	19	54	20	29	21	86	22	8	23	84	24	60	25	84	26	40	27	1	28	21	29	61	
	0	25	1	97	2	52	3	35	4	68	5	31	6	69	7	79	8	22	9	12	10	9	11	45	12	90	13	25	14	31	15	93	16	18	17	3	18	99	19	82	20	6	21	64	22	55	23	81	24	61	25	6	26	22	27	10	28	92	29	65	
	0	23	1	90	2	61	3	84	4	90	5	100	6	69	7	36	8	26	9	57	10	70	11	55	12	71	13	51	14	89	15	96	16	42	17	19	18	80	19	92	20	40	21	39	22	60	23	85	24	100	25	63	26	61	27	88	28	50	29	45	
	0	99	1	80	2	57	3	16	4	69	5	59	6	55	7	62	8	5	9	50	10	84	11	97	12	60	13	32	14	29	15	52	16	80	17	40	18	32	19	59	20	84	21	31	22	34	23	52	24	22	25	45	26	100	27	70	28	77	29	97	
	0	35	1	32	2	7	3	52	4	31	5	68	6	46	7	47	8	26	9	46	10	75	11	61	12	3	13	87	14	51	15	70	16	62	17	7	18	22	19	87	20	51	21	27	22	2	23	64	24	24	25	33	26	14	27	28	28	27	29	29	
	0	16	1	81	2	89	3	84	4	85	5	79	6	25	7	84	8	7	9	51	10	45	11	20	12	25	13	48	14	87	15	88	16	91	17	78	18	43	19	16	20	17	21	79	22	85	23	69	24	59	25	55	26	79	27	4	28	11	29	45	
	0	34	1	80	2	3	3	5	4	54	5	36	6	89	7	89	8	7	9	18	10	93	11	47	12	94	13	39	14	46	15	4	16	89	17	26	18	93	19	55	20	40	21	85	22	19	23	9	24	97	25	70	26	6	27	9	28	59	29	76	
	0	36	1	18	2	3	3	23	4	9	5	16	6	8	7	97	8	6	9	40	10	93	11	84	12	43	13	35	14	93	15	76	16	33	17	2	18	19	19	38	20	48	21	89	22	96	23	19	24	85	25	69	26	19	27	31	28	40	29	1	
	0	7	1	79	2	23	3	53	4	4	5	98	6	74	7	98	8	24	9	71	10	30	11	14	12	28	13	84	14	53	15	7	16	72	17	62	18	11	19	59	20	95	21	1	22	61	23	12	24	4	25	72	26	20	27	95	28	87	29	11	
	0	60	1	55	2	53	3	89	4	86	5	78	6	4	7	36	8	7	9	15	10	9	11	21	12	64	13	16	14	75	15	72	16	52	17	36	18	21	19	5	20	77	21	6	22	24	23	49	24	43	25	40	26	40	27	36	28	58	29	55	
	0	17	1	97	2	7	3	80	4	70	5	71	6	42	7	51	8	11	9	39	10	95	11	80	12	100	13	43	14	71	15	30	16	54	17	34	18	31	19	25	20	8	21	55	22	97	23	66	24	30	25	32	26	78	27	70	28	99	29	10	
	0	12	1	100	2	38	3	95	4	28	5	58	6	61	7	41	8	47	9	94	10	57	11	82	12	91	13	56	14	41	15	98	16	89	17	92	18	49	19	84	20	39	21	71	22	78	23	25	24	76	25	26	26	69	27	16	28	87	29	69	
	0	90	1	35	2	86	3	11	4	13	5	79	6	95	7	75	8	32	9	2	10	57	11	17	12	94	13	1	14	2	15	63	16	47	17	94	18	32	19	81	20	72	21	56	22	47	23	57	24	79	25	2	26	34	27	55	28	86	29	67	
	0	6	1	10	2	37	3	42	4	67	5	32	6	9	7	79	8	97	9	31	10	95	11	66	12	64	13	69	14	23	15	100	16	64	17	94	18	51	19	18	20	38	21	59	22	79	23	53	24	91	25	83	26	43	27	80	28	3	29	1	
	0	7	1	27	2	1	3	7	4	79	5	24	6	29	7	82	8	8	9	30	10	69	11	68	12	88	13	30	14	16	15	25	16	98	17	39	18	54	19	72	20	29	21	90	22	77	23	40	24	55	25	70	26	88	27	53	28	69	29	87	
	0	27	1	59	2	82	3	34	4	58	5	2	6	41	7	77	8	99	9	87	10	85	11	31	12	55	13	92	14	29	15	46	16	9	17	96	18	25	19	47	20	64	21	9	22	36	23	52	24	14	25	9	26	99	27	9	28	61	29	35	
