100 20 1
20
	0	26	1	28	2	19	3	22	4	24	5	31	6	24	7	28	8	22	9	18	10	29	11	29	12	34	13	32	14	16	15	17	16	23	17	22	18	23	19	28	
	0	94	1	94	2	83	3	90	4	79	5	85	6	88	7	86	8	88	9	91	10	88	11	93	12	87	13	81	14	88	15	94	16	81	17	97	18	92	19	89	
	0	83	1	76	2	80	3	79	4	80	5	77	6	77	7	76	8	67	9	82	10	80	11	72	12	68	13	74	14	78	15	79	16	81	17	78	18	69	19	84	
	0	80	1	76	2	85	3	75	4	80	5	84	6	81	7	81	8	72	9	69	10	77	11	67	12	76	13	71	14	83	15	80	16	67	17	72	18	82	19	70	
	0	68	1	68	2	65	3	65	4	49	5	61	6	53	7	56	8	59	9	64	10	55	11	57	12	67	13	58	14	64	15	53	16	65	17	50	18	57	19	67	
	0	19	1	20	2	12	3	7	4	7	5	13	6	24	7	14	8	10	9	19	10	11	11	23	12	13	13	22	14	24	15	23	16	14	17	17	18	7	19	9	
	0	93	1	79	2	82	3	75	4	92	5	84	6	76	7	82	8	89	9	87	10	80	11	85	12	81	13	85	14	80	15	81	16	74	17	89	18	80	19	86	
	0	10	1	25	2	11	3	24	4	21	5	12	6	21	7	15	8	23	9	22	10	13	11	26	12	16	13	17	14	16	15	16	16	21	17	12	18	12	19	12	
	0	83	1	68	2	75	3	70	4	84	5	82	6	73	7	84	8	74	9	65	10	73	11	71	12	72	13	71	14	76	15	79	16	68	17	82	18	71	19	66	
	0	73	1	83	2	69	3	73	4	85	5	84	6	68	7	73	8	72	9	69	10	77	11	77	12	72	13	82	14	70	15	79	16	76	17	86	18	81	19	79	
	0	101	1	89	2	100	3	101	4	107	5	89	6	92	7	91	8	95	9	97	10	100	11	105	12	104	13	91	14	108	15	95	16	106	17	99	18	100	19	105	
	0	20	1	32	2	26	3	34	4	34	5	27	6	18	7	20	8	17	9	19	10	22	11	16	12	17	13	31	14	24	15	28	16	18	17	17	18	16	19	22	
