1000 10 1
10
	0	26	1	36	2	35	3	34	4	40	5	31	6	28	7	32	8	34	9	26	
	0	18	1	23	2	25	3	17	4	10	5	12	6	11	7	16	8	21	9	20	
	0	102	1	107	2	94	3	95	4	97	5	100	6	110	7	100	8	107	9	104	
	0	114	1	100	2	107	3	105	4	104	5	100	6	111	7	108	8	114	9	117	
	0	76	1	79	2	80	3	81	4	85	5	76	6	79	7	78	8	88	9	88	
	0	30	1	46	2	43	3	45	4	38	5	37	6	32	7	44	8	48	9	36	
	0	72	1	61	2	73	3	58	4	58	5	65	6	58	7	54	8	64	9	65	
	0	82	1	83	2	78	3	75	4	77	5	85	6	89	7	85	8	81	9	82	
	0	86	1	74	2	74	3	77	4	84	5	85	6	84	7	82	8	68	9	83	
	0	49	1	65	2	58	3	57	4	51	5	57	6	50	7	63	8	59	9	58	
	0	50	1	53	2	43	3	51	4	48	5	44	6	56	7	38	8	47	9	41	
	0	11	1	18	2	20	3	10	4	15	5	18	6	20	7	27	8	12	9	17	
	0	30	1	32	2	23	3	25	4	22	5	35	6	35	7	31	8	30	9	35	
	0	25	1	24	2	22	3	29	4	19	5	22	6	24	7	17	8	30	9	29	
	0	100	1	100	2	99	3	94	4	91	5	85	6	98	7	101	8	93	9	90	
	0	64	1	60	2	60	3	67	4	72	5	59	6	58	7	72	8	70	9	57	
	0	82	1	85	2	93	3	79	4	84	5	83	6	84	7	95	8	84	9	82	
	0	61	1	53	2	62	3	52	4	62	5	58	6	54	7	57	8	57	9	62	
	0	25	1	13	2	13	3	20	4	26	5	14	6	31	7	28	8	30	9	29	
	0	53	1	58	2	70	3	61	4	66	5	56	6	66	7	53	8	60	9	64	
	0	9	1	18	2	25	3	8	4	21	5	8	6	11	7	20	8	13	9	22	
	0	60	1	72	2	58	3	66	4	70	5	59	6	74	7	76	8	61	9	71	
	0	88	1	85	2	91	3	80	4	88	5	86	6	97	7	84	8	82	9	97	
	0	73	1	83	2	76	3	73	4	84	5	78	6	71	7	88	8	70	9	80	
	0	39	1	35	2	34	3	28	4	37	5	29	6	39	7	24	8	28	9	42	
	0	68	1	53	2	70	3	56	4	57	5	68	6	55	7	51	8	65	9	64	
	0	63	1	56	2	71	3	61	4	58	5	69	6	60	7	62	8	58	9	68	
	0	75	1	76	2	78	3	78	4	90	5	84	6	79	7	93	8	89	9	85	
	0	107	1	106	2	102	3	108	4	104	5	101	6	111	7	112	8	98	9	99	
	0	22	1	12	2	28	3	19	4	23	5	27	6	27	7	18	8	26	9	10	
	0	43	1	53	2	57	3	54	4	50	5	56	6	44	7	51	8	55	9	57	
	0	49	1	45	2	36	3	37	4	33	5	45	6	42	7	46	8	34	9	51	
	0	41	1	43	2	44	3	48	4	52	5	50	6	35	7	41	8	45	9	43	
	0	62	1	59	2	50	3	51	4	43	5	47	6	55	7	52	8	60	9	43	
	0	77	1	69	2	85	3	78	4	84	5	79	6	66	7	68	8	85	9	77	
	0	98	1	106	2	99	3	98	4	100	5	108	6	102	7	91	8	108	9	106	
	0	78	1	64	2	75	3	62	4	67	5	64	6	69	7	66	8	63	9	78	
	0	33	1	24	2	19	3	35	4	30	5	25	6	24	7	22	8	33	9	28	
	0	92	1	85	2	82	3	81	4	90	5	96	6	94	7	86	8	94	9	95	
	0	11	1	11	2	12	3	11	4	28	5	25	6	9	7	16	8	14	9	23	
	0	52	1	67	2	65	3	55	4	66	5	70	6	51	7	66	8	51	9	54	
	0	71	1	76	2	65	3	78	4	67	5	77	6	63	7	77	8	69	9	76	
	0	29	1	31	2	28	3	28	4	30	5	27	6	34	7	26	8	31	9	35	
	0	20	1	24	2	8	3	13	4	20	5	10	6	16	7	12	8	14	9	20	
	0	71	1	56	2	73	3	63	4	57	5	60	6	71	7	67	8	69	9	67	
	0	31	1	36	2	43	3	33	4	34	5	35	6	26	7	37	8	40	9	35	
	0	105	1	93	2	87	3	87	4	99	5	102	6	94	7	106	8	94	9	93	
	0	64	1	56	2	66	3	52	4	64	5	49	6	58	7	59	8	66	9	53	
	0	8	1	13	2	14	3	25	4	25	5	15	6	22	7	8	8	22	9	22	
	0	53	1	43	2	44	3	50	4	49	5	45	6	56	7	46	8	42	9	43	
