100 40 1
40
	0	67	1	51	2	59	3	69	4	65	5	62	6	57	7	51	8	62	9	60	10	58	11	60	12	66	13	58	14	60	15	68	16	63	17	61	18	59	19	50	20	56	21	62	22	56	23	67	24	52	25	51	26	51	27	51	28	60	29	63	30	57	31	52	32	55	33	67	34	55	35	64	36	67	37	57	38	66	39	52	
	0	82	1	100	2	83	3	97	4	101	5	101	6	83	7	86	8	83	9	91	10	93	11	89	12	82	13	96	14	96	15	99	16	98	17	85	18	96	19	98	20	94	21	89	22	94	23	101	24	100	25	84	26	91	27	88	28	96	29	86	30	83	31	90	32	91	33	88	34	91	35	91	36	89	37	100	38	98	39	89	
	0	12	1	19	2	16	3	14	4	18	5	8	6	21	7	19	8	10	9	14	10	19	11	18	12	23	13	24	14	19	15	21	16	20	17	15	18	14	19	17	20	13	21	10	22	26	23	25	24	16	25	13	26	19	27	8	28	21	29	22	30	17	31	11	32	15	33	25	34	27	35	19	36	14	37	21	38	15	39	27	
	0	47	1	55	2	50	3	51	4	55	5	44	6	48	7	59	8	48	9	59	10	46	11	59	12	44	13	62	14	61	15	51	16	57	17	51	18	49	19	61	20	46	21	47	22	59	23	51	24	55	25	60	26	44	27	60	28	46	29	56	30	43	31	51	32	52	33	58	34	50	35	61	36	49	37	57	38	61	39	48	
	0	73	1	67	2	70	3	71	4	69	5	63	6	76	7	65	8	62	9	70	10	63	11	64	12	64	13	73	14	62	15	70	16	74	17	62	18	69	19	70	20	61	21	65	22	60	23	66	24	64	25	63	26	58	27	75	28	73	29	70	30	72	31	66	32	72	33	66	34	68	35	63	36	60	37	74	38	69	39	60	
	0	88	1	83	2	97	3	89	4	94	5	81	6	91	7	80	8	82	9	82	10	94	11	84	12	81	13	94	14	94	15	91	16	95	17	88	18	89	19	87	20	89	21	93	22	93	23	84	24	86	25	79	26	95	27	81	28	85	29	83	30	89	31	80	32	80	33	85	34	95	35	79	36	96	37	88	38	95	39	92	
	0	103	1	99	2	99	3	104	4	100	5	101	6	100	7	101	8	102	9	96	10	103	11	101	12	100	13	87	14	98	15	91	16	103	17	88	18	96	19	86	20	102	21	86	22	89	23	96	24	91	25	91	26	92	27	100	28	93	29	99	30	87	31	102	32	97	33	93	34	98	35	90	36	92	37	101	38	89	39	89	
	0	26	1	27	2	31	3	41	4	35	5	24	6	24	7	26	8	33	9	39	10	39	11	25	12	34	13	39	14	33	15	33	16	38	17	42	18	41	19	34	20	42	21	27	22	37	23	39	24	43	25	36	26	40	27	24	28	26	29	38	30	30	31	32	32	34	33	37	34	31	35	40	36	31	37	37	38	42	39	36	
	0	39	1	51	2	44	3	43	4	38	5	32	6	47	7	38	8	49	9	46	10	32	11	39	12	49	13	46	14	45	15	45	16	45	17	38	18	41	19	47	20	42	21	39	22	51	23	35	24	46	25	50	26	33	27	47	28	41	29	36	30	51	31	36	32	42	33	41	34	36	35	37	36	44	37	41	38	40	39	49	
	0	80	1	82	2	89	3	74	4	76	5	73	6	82	7	84	8	80	9	80	10	85	11	81	12	89	13	76	14	87	15	70	16	75	17	73	18	80	19	73	20	80	21	82	22	82	23	77	24	80	25	89	26	77	27	87	28	84	29	85	30	81	31	77	32	75	33	78	34	89	35	85	36	81	37	87	38	77	39	79	
	0	46	1	36	2	53	3	41	4	37	5	39	6	44	7	41	8	41	9	44	10	47	11	35	12	35	13	38	14	47	15	40	16	35	17	49	18	53	19	43	20	40	21	48	22	53	23	39	24	39	25	37	26	45	27	42	28	37	29	45	30	39	31	48	32	52	33	45	34	49	35	43	36	42	37	51	38	50	39	51	
	0	44	1	43	2	46	3	44	4	44	5	47	6	35	7	43	8	46	9	51	10	35	11	50	12	49	13	33	14	35	15	46	16	50	17	34	18	32	19	39	20	38	21	45	22	42	23	35	24	49	25	36	26	41	27	41	28	42	29	44	30	48	31	32	32	34	33	41	34	36	35	39	36	35	37	50	38	35	39	45	
	0	99	1	90	2	94	3	97	4	88	5	85	6	84	7	99	8	99	9	95	10	84	11	89	12	83	13	94	14	89	15	88	16	99	17	97	18	92	19	97	20	86	21	97	22	99	23	80	24	89	25	93	26	99	27	80	28	96	29	82	30	85	31	91	32	90	33	91	34	84	35	88	36	87	37	98	38	97	39	91	
	0	50	1	59	2	43	3	56	4	46	5	46	6	46	7	58	8	42	9	49	10	54	11	61	12	45	13	45	14	60	15	42	16	49	17	48	18	53	19	55	20	53	21	53	22	51	23	60	24	43	25	43	26	51	27	44	28	45	29	44	30	50	31	52	32	49	33	44	34	43	35	43	36	55	37	53	38	42	39	49	
	0	30	1	20	2	25	3	30	4	24	5	30	6	20	7	31	8	29	9	24	10	35	11	25	12	19	13	34	14	35	15	30	16	28	17	34	18	28	19	26	20	28	21	29	22	19	23	23	24	25	25	32	26	33	27	22	28	33	29	29	30	34	31	25	32	35	33	23	34	25	35	19	36	19	37	23	38	32	39	37	
	0	101	1	108	2	101	3	103	4	95	5	100	6	108	7	101	8	104	9	94	10	107	11	101	12	99	13	96	14	104	15	111	16	110	17	97	18	99	19	94	20	96	21	109	22	102	23	103	24	108	25	102	26	100	27	93	28	93	29	97	30	96	31	112	32	107	33	106	34	97	35	112	36	103	37	97	38	104	39	107	
	0	72	1	61	2	62	3	68	4	74	5	72	6	74	7	69	8	67	9	65	10	73	11	62	12	71	13	68	14	56	15	75	16	66	17	75	18	73	19	57	20	57	21	68	22	68	23	66	24	58	25	67	26	75	27	70	28	66	29	65	30	74	31	61	32	67	33	75	34	60	35	64	36	62	37	66	38	58	39	62	
	0	33	1	34	2	46	3	49	4	42	5	33	6	38	7	41	8	50	9	33	10	50	11	34	12	46	13	36	14	41	15	39	16	37	17	41	18	52	19	39	20	44	21	38	22	51	23	51	24	34	25	50	26	46	27	43	28	40	29	50	30	43	31	49	32	49	33	34	34	38	35	39	36	42	37	37	38	41	39	46	
	0	109	1	93	2	100	3	103	4	109	5	109	6	110	7	96	8	93	9	110	10	112	11	107	12	112	13	100	14	95	15	99	16	110	17	93	18	96	19	94	20	94	21	112	22	103	23	97	24	99	25	102	26	102	27	101	28	98	29	101	30	101	31	97	32	94	33	101	34	104	35	112	36	100	37	111	38	100	39	94	
	0	87	1	95	2	94	3	92	4	99	5	85	6	91	7	80	8	89	9	96	10	98	11	92	12	88	13	85	14	92	15	82	16	95	17	83	18	94	19	98	20	89	21	85	22	82	23	91	24	94	25	94	26	80	27	99	28	99	29	80	30	97	31	91	32	98	33	82	34	91	35	80	36	91	37	80	38	99	39	87	
	0	87	1	77	2	87	3	82	4	90	5	90	6	85	7	81	8	82	9	80	10	94	11	96	12	81	13	94	14	92	15	90	16	93	17	85	18	82	19	95	20	81	21	92	22	90	23	87	24	82	25	93	26	95	27	86	28	89	29	95	30	90	31	84	32	94	33	77	34	78	35	84	36	87	37	79	38	94	39	80	
	0	73	1	71	2	89	3	84	4	80	5	79	6	74	7	79	8	80	9	72	10	73	11	82	12	87	13	81	14	81	15	74	16	78	17	86	18	77	19	78	20	84	21	89	22	79	23	83	24	85	25	86	26	83	27	75	28	87	29	90	30	76	31	90	32	84	33	83	34	74	35	83	36	90	37	86	38	80	39	74	
	0	35	1	33	2	33	3	24	4	38	5	31	6	25	7	27	8	35	9	43	10	39	11	39	12	30	13	36	14	43	15	30	16	30	17	30	18	27	19	26	20	25	21	30	22	26	23	27	24	29	25	25	26	25	27	30	28	30	29	39	30	36	31	30	32	31	33	39	34	30	35	34	36	35	37	37	38	35	39	27	
	0	22	1	25	2	35	3	33	4	23	5	30	6	35	7	23	8	34	9	38	10	32	11	22	12	36	13	26	14	38	15	21	16	35	17	23	18	22	19	22	20	35	21	23	22	33	23	27	24	21	25	25	26	29	27	30	28	26	29	19	30	28	31	38	32	37	33	21	34	36	35	32	36	30	37	27	38	27	39	20	
	0	87	1	87	2	92	3	94	4	101	5	94	6	87	7	95	8	92	9	88	10	92	11	100	12	93	13	98	14	106	15	106	16	104	17	104	18	104	19	93	20	88	21	102	22	106	23	103	24	100	25	93	26	91	27	102	28	88	29	88	30	94	31	102	32	105	33	90	34	99	35	91	36	88	37	96	38	90	39	96	
	0	71	1	79	2	71	3	73	4	81	5	82	6	77	7	86	8	80	9	76	10	87	11	79	12	84	13	88	14	83	15	71	16	71	17	87	18	75	19	72	20	71	21	86	22	71	23	72	24	81	25	89	26	73	27	85	28	72	29	89	30	85	31	75	32	84	33	87	34	75	35	85	36	85	37	81	38	83	39	71	
	0	91	1	88	2	83	3	85	4	75	5	77	6	84	7	92	8	93	9	79	10	84	11	89	12	80	13	87	14	89	15	90	16	89	17	92	18	85	19	77	20	75	21	90	22	87	23	91	24	78	25	92	26	80	27	78	28	90	29	76	30	76	31	82	32	80	33	77	34	75	35	87	36	91	37	84	38	83	39	82	
	0	70	1	71	2	54	3	54	4	70	5	67	6	71	7	58	8	54	9	66	10	65	11	57	12	59	13	57	14	64	15	71	16	57	17	69	18	55	19	62	20	67	21	64	22	59	23	57	24	64	25	66	26	65	27	52	28	56	29	60	30	65	31	54	32	60	33	63	34	67	35	55	36	61	37	53	38	60	39	66	
	0	35	1	34	2	35	3	36	4	36	5	36	6	38	7	35	8	39	9	29	10	37	11	38	12	38	13	29	14	45	15	41	16	44	17	43	18	41	19	29	20	27	21	42	22	27	23	36	24	37	25	45	26	46	27	35	28	36	29	45	30	29	31	34	32	39	33	27	34	30	35	43	36	29	37	39	38	28	39	37	
	0	58	1	71	2	61	3	56	4	59	5	62	6	69	7	66	8	64	9	59	10	67	11	55	12	63	13	70	14	67	15	71	16	60	17	55	18	55	19	57	20	64	21	59	22	52	23	53	24	60	25	58	26	52	27	61	28	64	29	68	30	57	31	54	32	66	33	55	34	54	35	57	36	66	37	52	38	56	39	52	
	0	17	1	14	2	10	3	15	4	11	5	22	6	22	7	18	8	18	9	9	10	10	11	9	12	18	13	18	14	22	15	13	16	14	17	9	18	9	19	8	20	24	21	18	22	11	23	16	24	19	25	12	26	15	27	23	28	16	29	15	30	8	31	21	32	16	33	9	34	14	35	26	36	11	37	19	38	16	39	11	
	0	86	1	86	2	77	3	73	4	78	5	69	6	69	7	81	8	81	9	83	10	73	11	72	12	82	13	86	14	85	15	69	16	86	17	75	18	69	19	76	20	78	21	78	22	82	23	83	24	78	25	76	26	75	27	81	28	88	29	84	30	87	31	84	32	85	33	86	34	84	35	79	36	79	37	82	38	85	39	83	
	0	57	1	54	2	60	3	64	4	51	5	62	6	51	7	54	8	50	9	53	10	58	11	61	12	51	13	62	14	56	15	61	16	61	17	59	18	53	19	58	20	59	21	53	22	52	23	54	24	51	25	61	26	57	27	51	28	46	29	62	30	47	31	46	32	48	33	56	34	52	35	61	36	65	37	57	38	61	39	60	
	0	66	1	85	2	67	3	82	4	71	5	75	6	77	7	69	8	72	9	80	10	76	11	82	12	68	13	83	14	78	15	77	16	72	17	79	18	73	19	79	20	68	21	71	22	72	23	82	24	75	25	85	26	70	27	74	28	80	29	70	30	67	31	82	32	82	33	79	34	73	35	81	36	80	37	76	38	77	39	85	
	0	109	1	100	2	93	3	108	4	102	5	90	6	91	7	101	8	101	9	106	10	109	11	97	12	96	13	99	14	101	15	107	16	96	17	94	18	97	19	91	20	92	21	92	22	101	23	108	24	99	25	101	26	96	27	102	28	97	29	93	30	93	31	90	32	98	33	94	34	97	35	103	36	105	37	106	38	99	39	93	
	0	39	1	39	2	55	3	39	4	38	5	45	6	47	7	54	8	36	9	49	10	36	11	38	12	54	13	44	14	46	15	55	16	51	17	44	18	55	19	38	20	49	21	47	22	36	23	37	24	47	25	44	26	37	27	45	28	44	29	41	30	44	31	52	32	41	33	44	34	54	35	53	36	51	37	36	38	50	39	44	
	0	39	1	25	2	34	3	34	4	35	5	31	6	37	7	22	8	39	9	41	10	30	11	40	12	37	13	34	14	38	15	26	16	31	17	37	18	37	19	34	20	25	21	28	22	33	23	31	24	37	25	38	26	26	27	40	28	36	29	41	30	24	31	25	32	38	33	32	34	30	35	38	36	23	37	28	38	32	39	31	
	0	36	1	33	2	43	3	43	4	27	5	39	6	43	7	35	8	36	9	33	10	33	11	42	12	28	13	27	14	25	15	24	16	33	17	39	18	25	19	41	20	25	21	30	22	38	23	33	24	40	25	37	26	42	27	31	28	37	29	39	30	35	31	31	32	29	33	32	34	35	35	43	36	33	37	33	38	27	39	33	
	0	35	1	22	2	30	3	34	4	18	5	30	6	25	7	16	8	24	9	30	10	27	11	20	12	32	13	29	14	29	15	23	16	28	17	26	18	21	19	19	20	18	21	18	22	27	23	28	24	22	25	30	26	23	27	26	28	19	29	17	30	19	31	26	32	25	33	34	34	30	35	28	36	30	37	19	38	25	39	31	
	0	71	1	74	2	68	3	73	4	58	5	71	6	68	7	68	8	68	9	57	10	71	11	74	12	72	13	62	14	59	15	74	16	59	17	70	18	67	19	62	20	68	21	58	22	59	23	61	24	62	25	67	26	62	27	57	28	61	29	57	30	71	31	74	32	66	33	55	34	71	35	57	36	68	37	68	38	59	39	71	
	0	17	1	21	2	30	3	20	4	13	5	19	6	22	7	24	8	30	9	11	10	22	11	17	12	29	13	26	14	18	15	20	16	30	17	30	18	18	19	19	20	11	21	28	22	28	23	27	24	23	25	30	26	30	27	26	28	19	29	25	30	23	31	27	32	15	33	27	34	24	35	25	36	24	37	20	38	17	39	20	
	0	50	1	52	2	39	3	41	4	39	5	50	6	44	7	45	8	45	9	49	10	38	11	38	12	50	13	35	14	35	15	36	16	42	17	48	18	38	19	36	20	34	21	45	22	39	23	48	24	37	25	43	26	49	27	45	28	46	29	37	30	39	31	50	32	53	33	39	34	44	35	41	36	51	37	43	38	53	39	46	
	0	65	1	69	2	79	3	79	4	66	5	73	6	83	7	68	8	74	9	82	10	68	11	75	12	68	13	73	14	72	15	82	16	73	17	74	18	82	19	76	20	80	21	81	22	69	23	67	24	80	25	65	26	82	27	83	28	82	29	74	30	79	31	73	32	74	33	70	34	66	35	73	36	79	37	80	38	68	39	68	
	0	50	1	34	2	32	3	49	4	49	5	51	6	37	7	49	8	48	9	42	10	47	11	50	12	50	13	44	14	32	15	48	16	44	17	43	18	34	19	38	20	43	21	49	22	49	23	35	24	34	25	38	26	32	27	36	28	32	29	39	30	48	31	32	32	46	33	48	34	38	35	32	36	44	37	50	38	36	39	32	
	0	100	1	113	2	105	3	112	4	106	5	103	6	109	7	103	8	110	9	104	10	99	11	98	12	98	13	115	14	110	15	106	16	97	17	116	18	100	19	100	20	102	21	104	22	109	23	115	24	105	25	113	26	99	27	115	28	101	29	106	30	115	31	104	32	101	33	115	34	105	35	100	36	106	37	99	38	109	39	106	
