200 20 1
20
	0	91	1	70	2	87	3	54	4	74	5	94	6	13	7	33	8	33	9	113	10	43	11	110	12	51	13	99	14	76	15	99	16	81	17	52	18	78	19	93	
	0	99	1	57	2	86	3	55	4	88	5	94	6	13	7	31	8	35	9	115	10	45	11	99	12	51	13	95	14	82	15	110	16	74	17	55	18	73	19	85	
	0	107	1	56	2	78	3	42	4	75	5	95	6	7	7	21	8	46	9	97	10	51	11	102	12	65	13	95	14	67	15	98	16	78	17	40	18	61	19	97	
	0	89	1	58	2	90	3	56	4	87	5	92	6	22	7	18	8	36	9	104	10	39	11	110	12	62	13	86	14	81	15	112	16	73	17	40	18	76	19	84	
	0	97	1	74	2	84	3	52	4	84	5	97	6	5	7	32	8	42	9	106	10	45	11	100	12	69	13	90	14	65	15	103	16	74	17	52	18	78	19	86	
	0	106	1	65	2	94	3	50	4	85	5	95	6	10	7	23	8	51	9	97	10	41	11	113	12	65	13	96	14	73	15	102	16	91	17	43	18	61	19	90	
	0	93	1	59	2	88	3	44	4	83	5	90	6	23	7	29	8	38	9	112	10	45	11	107	12	66	13	97	14	65	15	106	16	73	17	51	18	71	19	84	
	0	95	1	59	2	92	3	48	4	74	5	100	6	6	7	22	8	47	9	100	10	47	11	101	12	62	13	98	14	74	15	104	16	91	17	53	18	77	19	90	
	0	90	1	68	2	82	3	44	4	86	5	100	6	4	7	34	8	38	9	105	10	38	11	97	12	51	13	96	14	63	15	97	16	75	17	48	18	72	19	88	
	0	100	1	55	2	92	3	57	4	87	5	82	6	18	7	23	8	35	9	108	10	36	11	104	12	59	13	85	14	67	15	106	16	80	17	45	18	68	19	86	
	0	90	1	57	2	77	3	42	4	92	5	90	6	19	7	34	8	50	9	104	10	36	11	103	12	53	13	86	14	75	15	104	16	77	17	44	18	67	19	79	
	0	96	1	70	2	85	3	43	4	75	5	89	6	14	7	25	8	36	9	107	10	46	11	112	12	51	13	91	14	65	15	98	16	90	17	44	18	63	19	96	
	0	106	1	68	2	93	3	52	4	84	5	86	6	14	7	31	8	50	9	102	10	50	11	107	12	60	13	99	14	79	15	110	16	72	17	47	18	61	19	94	
	0	98	1	72	2	95	3	51	4	83	5	99	6	23	7	34	8	47	9	102	10	50	11	112	12	60	13	83	14	67	15	114	16	79	17	54	18	71	19	82	
	0	88	1	64	2	92	3	52	4	91	5	87	6	4	7	36	8	41	9	102	10	50	11	103	12	52	13	87	14	73	15	96	16	85	17	56	18	61	19	87	
	0	88	1	66	2	77	3	50	4	79	5	92	6	16	7	31	8	38	9	116	10	37	11	99	12	57	13	81	14	63	15	107	16	74	17	46	18	59	19	97	
