100 20 1
20
	0	115	1	45	2	67	3	65	4	80	5	91	6	76	7	63	8	49	9	82	10	116	11	30	12	27	13	109	14	21	15	29	16	93	17	22	18	65	19	49	
	0	107	1	45	2	54	3	61	4	80	5	78	6	72	7	51	8	50	9	98	10	111	11	43	12	10	13	95	14	13	15	14	16	94	17	26	18	69	19	40	
	0	107	1	58	2	60	3	68	4	82	5	85	6	70	7	51	8	52	9	82	10	113	11	43	12	8	13	99	14	10	15	16	16	93	17	20	18	56	19	40	
	0	97	1	46	2	64	3	73	4	80	5	80	6	76	7	53	8	47	9	86	10	105	11	26	12	22	13	102	14	21	15	17	16	95	17	25	18	59	19	39	
	0	101	1	45	2	51	3	57	4	74	5	86	6	72	7	50	8	47	9	94	10	111	11	42	12	23	13	97	14	28	15	15	16	81	17	36	18	63	19	36	
	0	98	1	48	2	61	3	58	4	86	5	81	6	72	7	48	8	52	9	89	10	99	11	30	12	26	13	102	14	14	15	15	16	82	17	33	18	59	19	36	
	0	109	1	49	2	65	3	64	4	72	5	78	6	81	7	62	8	61	9	99	10	98	11	41	12	14	13	101	14	13	15	31	16	88	17	33	18	57	19	34	
	0	103	1	47	2	62	3	66	4	74	5	75	6	78	7	62	8	56	9	98	10	103	11	29	12	23	13	113	14	27	15	31	16	89	17	35	18	59	19	46	
	0	114	1	60	2	49	3	70	4	79	5	86	6	83	7	53	8	49	9	89	10	116	11	27	12	12	13	112	14	10	15	15	16	82	17	23	18	64	19	36	
	0	100	1	53	2	59	3	63	4	75	5	84	6	80	7	44	8	64	9	97	10	100	11	45	12	12	13	109	14	14	15	31	16	85	17	38	18	70	19	33	
	0	114	1	42	2	64	3	75	4	75	5	93	6	67	7	49	8	48	9	93	10	109	11	28	12	13	13	100	14	14	15	16	16	84	17	21	18	72	19	44	
	0	100	1	53	2	54	3	75	4	85	5	90	6	72	7	51	8	52	9	98	10	101	11	39	12	8	13	114	14	19	15	21	16	92	17	19	18	64	19	41	
	0	110	1	59	2	50	3	69	4	82	5	78	6	70	7	56	8	55	9	97	10	99	11	41	12	23	13	109	14	11	15	29	16	96	17	32	18	58	19	40	
	0	110	1	47	2	58	3	65	4	67	5	88	6	74	7	52	8	57	9	100	10	101	11	33	12	24	13	111	14	27	15	26	16	86	17	26	18	58	19	39	
	0	100	1	45	2	68	3	69	4	83	5	85	6	83	7	47	8	51	9	85	10	112	11	43	12	10	13	112	14	18	15	28	16	97	17	22	18	56	19	34	
	0	104	1	55	2	57	3	75	4	86	5	77	6	83	7	63	8	66	9	93	10	105	11	34	12	26	13	112	14	28	15	27	16	81	17	28	18	69	19	48	
	0	103	1	43	2	66	3	65	4	73	5	79	6	84	7	51	8	62	9	82	10	105	11	43	12	18	13	110	14	22	15	25	16	82	17	19	18	66	19	47	
	0	105	1	42	2	62	3	68	4	85	5	94	6	75	7	60	8	50	9	96	10	105	11	32	12	23	13	112	14	19	15	24	16	82	17	36	18	59	19	47	
	0	103	1	61	2	67	3	66	4	73	5	76	6	69	7	49	8	53	9	96	10	107	11	35	12	20	13	109	14	12	15	29	16	84	17	29	18	68	19	31	
	0	110	1	51	2	63	3	63	4	84	5	87	6	82	7	47	8	49	9	84	10	107	11	45	12	13	13	110	14	26	15	31	16	83	17	32	18	58	19	43	
	0	108	1	51	2	56	3	66	4	85	5	76	6	76	7	52	8	62	9	89	10	104	11	32	12	13	13	104	14	21	15	33	16	99	17	30	18	68	19	41	
	0	110	1	53	2	49	3	68	4	74	5	81	6	74	7	54	8	48	9	93	10	103	11	26	12	10	13	95	14	22	15	29	16	82	17	29	18	63	19	37	
	0	96	1	60	2	51	3	65	4	77	5	93	6	67	7	46	8	66	9	94	10	100	11	41	12	10	13	101	14	26	15	25	16	98	17	26	18	57	19	44	
	0	99	1	56	2	57	3	67	4	79	5	88	6	67	7	63	8	60	9	91	10	102	11	40	12	21	13	102	14	10	15	22	16	83	17	22	18	66	19	49	
	0	112	1	47	2	53	3	65	4	79	5	87	6	66	7	55	8	57	9	85	10	102	11	40	12	9	13	104	14	18	15	30	16	80	17	20	18	56	19	39	
	0	115	1	56	2	61	3	62	4	85	5	90	6	77	7	52	8	54	9	98	10	105	11	28	12	21	13	96	14	25	15	21	16	84	17	36	18	57	19	32	
	0	99	1	52	2	52	3	74	4	78	5	88	6	76	7	55	8	56	9	94	10	105	11	33	12	21	13	102	14	12	15	20	16	85	17	25	18	60	19	33	
	0	111	1	57	2	62	3	67	4	74	5	89	6	70	7	54	8	54	9	93	10	102	11	26	12	24	13	109	14	26	15	25	16	95	17	25	18	66	19	44	
