200 10 1
10
	0	12	1	51	2	93	3	31	4	44	5	79	6	58	7	98	8	45	9	9	
	0	18	1	41	2	86	3	41	4	51	5	65	6	55	7	98	8	45	9	6	
	0	25	1	49	2	87	3	38	4	41	5	67	6	68	7	86	8	27	9	13	
	0	20	1	46	2	98	3	35	4	42	5	67	6	56	7	89	8	43	9	7	
	0	10	1	39	2	97	3	44	4	41	5	77	6	49	7	81	8	30	9	7	
	0	21	1	49	2	94	3	41	4	44	5	73	6	49	7	90	8	29	9	23	
	0	22	1	56	2	97	3	37	4	36	5	79	6	67	7	98	8	43	9	4	
	0	6	1	50	2	88	3	42	4	42	5	82	6	64	7	85	8	33	9	14	
	0	8	1	57	2	96	3	36	4	40	5	81	6	53	7	91	8	35	9	18	
	0	24	1	42	2	79	3	44	4	34	5	68	6	65	7	97	8	37	9	14	
	0	23	1	58	2	98	3	26	4	33	5	83	6	52	7	98	8	39	9	13	
	0	19	1	41	2	81	3	38	4	46	5	72	6	64	7	83	8	35	9	17	
	0	8	1	50	2	79	3	29	4	46	5	71	6	63	7	87	8	30	9	14	
	0	22	1	52	2	98	3	42	4	34	5	69	6	65	7	88	8	45	9	8	
	0	18	1	42	2	85	3	44	4	32	5	68	6	52	7	84	8	38	9	6	
	0	19	1	49	2	88	3	41	4	51	5	71	6	66	7	93	8	33	9	19	
	0	25	1	40	2	98	3	43	4	40	5	80	6	58	7	83	8	40	9	22	
	0	8	1	56	2	83	3	37	4	35	5	65	6	54	7	97	8	41	9	17	
	0	17	1	58	2	80	3	39	4	48	5	80	6	55	7	85	8	26	9	21	
	0	18	1	41	2	83	3	39	4	37	5	69	6	51	7	99	8	44	9	17	
	0	17	1	50	2	92	3	39	4	46	5	76	6	51	7	97	8	45	9	19	
	0	17	1	57	2	94	3	43	4	45	5	70	6	65	7	90	8	26	9	23	
	0	13	1	40	2	96	3	31	4	41	5	65	6	58	7	85	8	26	9	21	
	0	18	1	49	2	80	3	31	4	43	5	69	6	53	7	89	8	41	9	6	
	0	13	1	56	2	92	3	27	4	51	5	78	6	53	7	84	8	32	9	9	
	0	6	1	51	2	81	3	37	4	38	5	82	6	52	7	99	8	29	9	11	
	0	12	1	52	2	91	3	39	4	38	5	82	6	66	7	92	8	42	9	6	
	0	11	1	53	2	82	3	33	4	51	5	73	6	56	7	100	8	39	9	21	
	0	9	1	50	2	90	3	26	4	41	5	73	6	58	7	91	8	28	9	5	
	0	15	1	44	2	87	3	42	4	48	5	83	6	55	7	90	8	29	9	6	
	0	14	1	50	2	86	3	42	4	37	5	65	6	50	7	100	8	31	9	14	
	0	23	1	54	2	87	3	28	4	44	5	78	6	59	7	89	8	43	9	11	
	0	20	1	44	2	96	3	27	4	42	5	66	6	54	7	94	8	45	9	14	
	0	18	1	40	2	88	3	31	4	48	5	68	6	54	7	95	8	36	9	9	
	0	8	1	44	2	91	3	26	4	47	5	77	6	61	7	84	8	43	9	12	
	0	15	1	53	2	85	3	44	4	37	5	78	6	50	7	85	8	27	9	21	
	0	17	1	44	2	86	3	27	4	41	5	81	6	54	7	93	8	42	9	10	
	0	12	1	42	2	93	3	27	4	47	5	67	6	68	7	83	8	42	9	15	
	0	12	1	47	2	85	3	40	4	43	5	72	6	62	7	100	8	43	9	6	
	0	23	1	57	2	88	3	38	4	33	5	72	6	63	7	81	8	31	9	23	
	0	12	1	48	2	90	3	33	4	50	5	80	6	65	7	95	8	27	9	20	
	0	14	1	58	2	80	3	34	4	48	5	82	6	50	7	99	8	38	9	12	
	0	17	1	47	2	91	3	39	4	47	5	65	6	49	7	86	8	43	9	10	
	0	10	1	57	2	91	3	29	4	36	5	79	6	58	7	97	8	32	9	21	
	0	14	1	46	2	84	3	38	4	41	5	78	6	59	7	95	8	30	9	20	
	0	21	1	42	2	95	3	44	4	49	5	65	6	55	7	82	8	41	9	16	
	0	22	1	52	2	92	3	28	4	46	5	75	6	55	7	99	8	31	9	9	
	0	15	1	55	2	79	3	34	4	46	5	76	6	58	7	88	8	30	9	19	
