200 30 1
30
	0	44	1	15	2	41	3	87	4	48	5	79	6	46	7	66	8	89	9	69	10	28	11	34	12	31	13	37	14	26	15	32	16	63	17	40	18	43	19	38	20	90	21	106	22	71	23	115	24	23	25	80	26	68	27	46	28	20	29	113	
	0	42	1	33	2	38	3	85	4	35	5	77	6	63	7	78	8	77	9	78	10	20	11	25	12	29	13	22	14	22	15	18	16	66	17	41	18	52	19	41	20	95	21	99	22	64	23	118	24	13	25	95	26	85	27	45	28	18	29	103	
	0	53	1	33	2	43	3	86	4	49	5	75	6	64	7	62	8	83	9	65	10	31	11	30	12	22	13	36	14	29	15	15	16	68	17	41	18	50	19	39	20	102	21	103	22	69	23	108	24	22	25	93	26	85	27	55	28	25	29	111	
	0	60	1	34	2	34	3	83	4	50	5	63	6	52	7	73	8	91	9	67	10	22	11	21	12	36	13	34	14	37	15	27	16	76	17	51	18	59	19	44	20	99	21	108	22	67	23	114	24	11	25	88	26	73	27	43	28	23	29	103	
	0	54	1	15	2	29	3	84	4	33	5	73	6	61	7	65	8	78	9	75	10	13	11	25	12	26	13	28	14	26	15	32	16	71	17	41	18	56	19	28	20	103	21	102	22	63	23	104	24	6	25	78	26	68	27	52	28	11	29	99	
	0	61	1	29	2	42	3	81	4	32	5	61	6	49	7	70	8	77	9	83	10	28	11	31	12	32	13	36	14	37	15	26	16	67	17	37	18	53	19	29	20	93	21	95	22	80	23	104	24	17	25	80	26	79	27	45	28	13	29	109	
	0	54	1	16	2	45	3	77	4	40	5	67	6	51	7	78	8	83	9	80	10	30	11	40	12	35	13	27	14	22	15	20	16	67	17	39	18	56	19	33	20	94	21	98	22	80	23	108	24	25	25	95	26	75	27	53	28	25	29	103	
	0	42	1	34	2	36	3	74	4	42	5	66	6	52	7	61	8	81	9	82	10	17	11	39	12	21	13	21	14	25	15	27	16	58	17	40	18	53	19	45	20	94	21	103	22	72	23	110	24	8	25	78	26	79	27	45	28	18	29	97	
	0	60	1	25	2	44	3	80	4	36	5	65	6	57	7	71	8	75	9	82	10	30	11	38	12	20	13	37	14	37	15	15	16	72	17	37	18	54	19	45	20	95	21	103	22	63	23	117	24	6	25	96	26	74	27	44	28	15	29	99	
	0	60	1	22	2	31	3	84	4	46	5	60	6	61	7	77	8	81	9	78	10	30	11	30	12	37	13	21	14	23	15	34	16	63	17	40	18	55	19	38	20	84	21	108	22	78	23	114	24	6	25	89	26	86	27	53	28	26	29	104	
	0	59	1	18	2	42	3	82	4	41	5	63	6	60	7	70	8	87	9	73	10	32	11	36	12	22	13	39	14	28	15	33	16	70	17	40	18	57	19	32	20	96	21	104	22	64	23	106	24	21	25	83	26	70	27	49	28	20	29	104	
	0	59	1	25	2	33	3	86	4	38	5	72	6	60	7	75	8	91	9	77	10	17	11	22	12	26	13	22	14	40	15	30	16	65	17	34	18	47	19	31	20	87	21	103	22	79	23	101	24	7	25	80	26	71	27	55	28	16	29	96	
