1000 20 1
20
	0	108	1	37	2	25	3	20	4	20	5	22	6	25	7	30	8	34	9	53	10	88	11	98	12	46	13	26	14	99	15	12	16	21	17	29	18	54	19	39	
	0	110	1	32	2	33	3	30	4	35	5	23	6	39	7	41	8	37	9	65	10	81	11	91	12	53	13	39	14	88	15	11	16	14	17	30	18	60	19	39	
	0	97	1	34	2	24	3	11	4	26	5	18	6	38	7	46	8	48	9	50	10	78	11	91	12	52	13	31	14	97	15	11	16	12	17	27	18	61	19	45	
	0	104	1	23	2	15	3	27	4	21	5	26	6	39	7	31	8	36	9	63	10	79	11	104	12	42	13	35	14	90	15	24	16	9	17	26	18	48	19	36	
	0	110	1	40	2	19	3	14	4	19	5	16	6	28	7	29	8	35	9	52	10	71	11	89	12	52	13	31	14	101	15	11	16	12	17	22	18	62	19	47	
	0	101	1	38	2	23	3	29	4	29	5	15	6	32	7	28	8	36	9	58	10	80	11	102	12	52	13	37	14	93	15	26	16	12	17	17	18	54	19	44	
	0	94	1	24	2	32	3	28	4	23	5	30	6	31	7	46	8	36	9	54	10	84	11	91	12	50	13	37	14	88	15	9	16	8	17	29	18	64	19	39	
	0	110	1	36	2	27	3	13	4	28	5	23	6	25	7	29	8	36	9	63	10	73	11	96	12	49	13	39	14	104	15	9	16	8	17	17	18	49	19	30	
	0	100	1	42	2	15	3	29	4	27	5	30	6	32	7	30	8	36	9	54	10	77	11	90	12	49	13	31	14	88	15	12	16	24	17	30	18	67	19	36	
	0	108	1	34	2	15	3	23	4	34	5	27	6	24	7	33	8	50	9	52	10	76	11	101	12	48	13	29	14	99	15	7	16	23	17	28	18	48	19	43	
	0	111	1	32	2	14	3	29	4	16	5	18	6	43	7	45	8	35	9	57	10	76	11	102	12	37	13	27	14	98	15	9	16	8	17	17	18	59	19	36	
	0	107	1	31	2	21	3	26	4	21	5	31	6	26	7	35	8	41	9	48	10	74	11	107	12	52	13	36	14	87	15	17	16	9	17	30	18	56	19	41	
	0	100	1	30	2	24	3	14	4	24	5	25	6	24	7	43	8	33	9	61	10	84	11	94	12	50	13	37	14	103	15	14	16	17	17	28	18	65	19	32	
	0	98	1	25	2	23	3	24	4	17	5	26	6	30	7	40	8	34	9	50	10	89	11	98	12	46	13	38	14	92	15	26	16	17	17	29	18	50	19	42	
	0	110	1	24	2	25	3	29	4	25	5	25	6	32	7	32	8	42	9	65	10	89	11	101	12	40	13	43	14	101	15	21	16	16	17	16	18	58	19	35	
	0	107	1	29	2	20	3	29	4	20	5	19	6	30	7	40	8	38	9	64	10	85	11	105	12	43	13	27	14	104	15	20	16	13	17	13	18	54	19	47	
	0	93	1	24	2	29	3	18	4	24	5	28	6	35	7	37	8	36	9	59	10	77	11	96	12	47	13	40	14	87	15	23	16	14	17	27	18	59	19	38	
	0	104	1	42	2	17	3	28	4	25	5	19	6	33	7	31	8	41	9	62	10	71	11	97	12	51	13	40	14	86	15	26	16	18	17	24	18	61	19	46	
	0	101	1	25	2	31	3	22	4	32	5	18	6	26	7	37	8	47	9	48	10	86	11	102	12	50	13	42	14	86	15	23	16	18	17	30	18	55	19	32	
	0	106	1	40	2	20	3	29	4	17	5	14	6	35	7	43	8	42	9	53	10	71	11	101	12	46	13	43	14	91	15	9	16	15	17	22	18	60	19	48	
